sku,product_name,brand_name,product_category,size,retail_price,supply_price,gross_margin_pct,current_inventory,sold_revenue,closing_inventory,inventory_cost
10006533,Liz C Red SS Buttondown,Liz Claiborne,Top,S,22.99,0.0,,0,22.99,0,0.0
10006310,London Times Teal Pink Dress,London Times,Dress,6,22.99,0.0,,0,22.99,0,0.0
10006055,Mable BrntOrangeTop,Mable,Other,S,22.99,0.0,,0,22.99,0,0.0
10007227,Madewell Yellow Dress,,Dress,6,22.99,0.0,,0,22.99,0,0.0
10004532,Maurizio Floral Long Clutch,Maurizio Taiuti,Accessories,,22.99,0.0,,0,22.99,0,0.0
10006325,Mele e Pere,,Other,,22.99,0.0,,-1,22.99,-1,0.0
10006571,Mellowday White & Blue Top,Melloday,Top,XL,22.99,0.0,,0,22.99,0,0.0
10007885,Mysteree white blouse,,Top,,22.99,0.0,,-1,22.99,-1,0.0
10007072,Naya Makani Wedge,Naya,Other,11,22.99,0.0,,0,22.99,0,0.0
10004227,New York & Co Black White Sheer Shawl,New York X Company,Other,L,22.99,0.0,,0,22.99,0,0.0
10006102,NineWest PnkTieDress,Nine West,Dress,S,22.99,0.0,,0,22.99,0,0.0
10006054,olivaceous GrnCamotieShirt,Olivaceous,Top,S,22.99,0.0,,0,22.99,0,0.0
10004877,one step tank teal,One Step,Top,46,22.99,0.0,,0,22.99,0,0.0
10004790,Pearl Beach Visor,Unknown,Other,,22.99,0.0,,0,22.99,0,0.0
10003727,pink sweatshirt burgundy,Pink,Top,XS,22.99,0.0,,0,22.99,0,0.0
10006889,PositiveAtt BlackCheetaBttnDwn,Positive Attitude,Other,12,22.99,0.0,,0,22.99,0,0.0
10006280,Rebellion Again Floral Top,Rebellion Again,Top,S,22.99,0.0,,0,22.99,0,0.0
10006178,red skirt,J Crew,Skirt,2,22.99,0.0,,0,22.99,0,0.0
10006747,Red Velvet Lace Tank with Cross,Unknown,Top,M,22.99,0.0,,0,22.99,0,0.0
10005276,Rima Multi Color Pattern Coverup,Rima Beachworld,Other,S,22.99,0.0,,0,22.99,0,0.0
10006857,signature white dress shirt,Signature by Larry Levine,Dress,L,22.99,0.0,,0,22.99,0,0.0
10007091,Sofft Elsa Blue Sandals Size,Sofft,Top,,22.99,0.0,,0,22.99,0,0.0
10006698,Southwest Burgundy Patterned Skirt,Southwest Indian Foundation,Skirt,XL,22.99,0.0,,0,22.99,0,0.0
10000004,St Johns BaySweater_Un,St Johns Bay,Sweater/Cardigan,,1.0,8.0,-700.0,0,22.99,2,0.0
10007346,Stella Dot Gold Multi Color Necklace,Stella & Dot,Accessories,,22.99,0.0,,-1,22.99,-1,0.0
10005899,Sweater,,Sweater/Cardigan,,22.99,0.0,,-1,22.99,-1,0.0
10007566,Sweet Storm Multi-Color Dress M,,Dress,,22.99,0.0,,0,22.99,0,0.0
10005440,SweetPea Sheer Floral Top,Sweet Pea,Top,L,22.99,0.0,,0,22.99,0,0.0
10008554,Tahari MulticolTop,Tahari,Other,L,22.99,0.0,,0,22.99,0,0.0
10006048,Talbots brwnbttnshirt,Talbots,Top,M,22.99,0.0,,0,22.99,0,0.0
10002174,TalbotsLS Top_Hy,Talbots,Top,,22.99,0.0,,0,22.99,0,0.0
10005463,TanFloralPullOver,Unknown,Sweater/Cardigan,L,22.99,0.0,,0,22.99,0,0.0
10004958,Tezenis Blue Brown Lace Pattern Tank,Tezenis,Top,S,22.99,0.0,,0,22.99,0,0.0
10007108,The Sak Hot Pink Bag,The Sak,Accessories,,22.99,0.0,,0,22.99,0,0.0
10005999,TheLimited WhiCardigan,The Limited,Sweater/Cardigan,XS,22.99,0.0,,0,22.99,0,0.0
10005330,ThrEightyTwo BlueBlouse,Three Eighty Two,Top,S,22.99,0.0,,0,22.99,0,0.0
10006385,Tommy Bahama Silver Belt,Tommy Bahama,Accessories,XS,22.99,0.0,,0,22.99,0,0.0
10004324,TommyH BlkFloralDress,Tommy Hilfiger,Dress,2,22.99,0.0,,0,22.99,0,0.0
10004927,Tribal BrownSkirt,Tribal,Skirt,14,22.99,0.0,,0,22.99,0,0.0
10006665,Tribe Azure Purple Flowly Romper,Tribe Azure,Romper/Jumpsuit,S,22.99,0.0,,0,22.99,0,0.0
10005149,UJA Collar Shirt Grey,Uja,Top,M,22.99,0.0,,0,22.99,0,0.0
10008395,Unknown Green Dress,,Dress,6,22.99,5.75,75.0,0,22.99,0,0.0
10005845,Urban O Green Purple Sheer Tank,Urban Outfitters,Top,M,22.99,0.0,,0,22.99,0,0.0
10005514,Urban Outfitters Multi Color SL Dress,Urban Outfitters,Dress,M,22.99,0.0,,0,22.99,0,0.0
10004869,VanillaStar BlackMiniSkirt,Vanilla Star,Skirt,25,22.99,0.0,,0,22.99,0,0.0
10005697,VINTAGE Black Blouse Gold Leaf,Unknown,Top,L,22.99,0.0,,0,22.99,0,0.0
10007113,VINTAGE Black SL Dress with White Flowers,Unknown,Dress,S,22.99,0.0,,0,22.99,0,0.0
10003743,VINTAGE unknown dress prp floral,Unknown,Dress,S,22.99,0.0,,0,22.99,0,0.0
10004855,VintageCrossR RedStripedShirt,CrossRoads,Top,XL,22.99,0.0,,0,22.99,0,0.0
10008188,WHBM Burgundy Design SL Top,White House Black Market,Top,S,22.99,6.0,73.9,0,22.99,0,0.0
10006050,WHBM Blk&whiKnit,White House Black Market,Sweater/Cardigan,M,22.99,0.0,,0,22.99,0,0.0
10006157,WHBM BlkcinchTop,White House Black Market,Other,L,25.99,0.0,,0,22.99,0,0.0
10006922,WhiteLaceSkort,Unknown,Other,S,22.99,0.0,,0,22.99,0,0.0
10004443,Wide Leg Cropped Jean,Banana Republic,Jeans/Pants,10,22.99,0.0,,0,22.99,0,0.0
10007908,Wild Fable Jean Colorful Skirt,Wild Fable,Skirt,4,22.99,0.0,,0,22.99,0,0.0
10004887,wonderly skrt flr,Wonderly,Skirt,S,22.99,0.0,,0,22.99,0,0.0
10004429,Woven Heart Shawl Black and Floral,Unknown,Other,,22.99,0.0,,0,22.99,0,0.0
10005300,YaYa FloralBlouse,Ya Ya X Co,Top,S,22.99,0.0,,0,22.99,0,0.0
10007201,Zara Basic White Top,,Top,XS,22.99,0.0,,0,22.99,0,0.0
10007092,Zara Blue Flats,Zara,Shoes,11,22.99,0.0,,0,22.99,0,0.0
10007241,Zara Light Blue Dress,,Dress,XS,22.99,0.0,,0,22.99,0,0.0
10003788,Zara Tr Black Plaid ShortSleeve,Zara Trafaluc,Shorts,S,22.99,0.0,,0,22.99,0,0.0
10005285,Zara pink&BlTop,Zara,Other,M,22.99,0.0,,0,22.99,0,0.0
10006960,LIV Los Angeles White Seethrough LS,LIV Los Angeles,Top,2,23.99,0.0,,0,22.86855,0,0.0
10007995,White & Clear Stone Necklace,,Accessories,,22.99,10.95,52.4,0,22.22844,0,0.0
10007974,Vince Camuto SS Top Pink L,,Top,,22.0,5.5,75.0,0,22.0,0,0.0
10007204,1. State Leopard Print Dress,,Dress,,21.99,0.0,,0,21.99,0,0.0
10006357,AbercmxFitch BrwnBowTop,Abercrombie & Fitch,Other,M,21.99,0.0,,0,21.99,0,0.0
10008152,altard state floral skort,Altar'd State,Other,M,21.99,8.0,63.6,0,21.99,0,0.0
10004935,AnnTaylor Pink&WhiLaceTop,Ann Taylor,Other,10,21.99,0.0,,0,21.99,0,0.0
10002759,Bar IIICardigan_Zi,Bar III,Sweater/Cardigan,,21.99,0.0,,0,21.99,0,0.0
10005076,BCBGeneration Knit Top Prp&Wht,BCBGeneration,Sweater/Cardigan,XL,21.99,0.0,,0,21.99,0,0.0
10005286,BishopY PinkSleevlessBlouse,Bishop X Young,Top,S,21.99,0.0,,0,21.99,0,0.0
10008346,BlackSkirt,Unknown,Skirt,M,21.99,0.0,,0,21.99,0,0.0
10006327,Born Beige Knit Slip Ons,Born,Sweater/Cardigan,9,21.99,0.0,,0,21.99,0,0.0
10004169,Briggs NY Floral Skirt Black,Briggs New York,Skirt,,21.99,0.0,,0,21.99,0,0.0
10006555,Brown Blue Crochet Purse,Unknown,Accessories,,21.99,0.0,,0,21.99,0,0.0
10007875,Cabi,,Other,,21.99,0.0,,-1,21.99,-1,0.0
10003863,Charlotte Russe Green Faux Satin Jogger,Charlotte Russe,Top,M,21.99,0.0,,0,21.99,0,0.0
10007303,Christopher Blue White Pants,Christopher Blue,Jeans/Pants,4,21.99,0.0,,0,21.99,0,0.0
10004839,De Mi Loov Cherry Tank,De Mi Loov,Top,M,21.99,0.0,,0,21.99,0,0.0
10003806,Domain Blue Jeans,Domaine,Jeans/Pants,5,21.99,0.0,,0,21.99,0,0.0
10004905,dreamers skrt ylw,Built by Dreamers,Skirt,M,21.99,0.0,,0,21.99,0,0.0
10003372,Elliot Lauren Pants Blue & White,Elliott Lauren,Jeans/Pants,8,21.99,0.0,,0,21.99,0,0.0
10004008,Evan-Picone,Evan-Picone,Other,,21.99,0.0,,1,21.99,1,0.0
10005541,Forever 21 Blue Satin Skirt,Forever 21,Skirt,S,21.99,0.0,,0,21.99,0,0.0
10007285,FP One Cami Dress,,Dress,XS,21.99,0.0,,0,21.99,0,0.0
10005408,FrancoS BllLoafer,Franco Sarto,Shoes,9,21.99,0.0,,0,21.99,0,0.0
10007767,GoodChoice PinkFlowerShoe,Good Choice,Shoes,9.5,21.99,0.0,,0,21.99,0,0.0
10008343,GradeXG WhiBlouse,Grade X Gather,Top,M,21.99,0.0,,0,21.99,0,0.0
10006367,H PinklaceTop,H by bordeaux,Other,S,21.99,0.0,,0,21.99,0,0.0
10005926,Intimissimi Black Cami w Lace,Intimissimi,Top,S,21.99,0.0,,0,21.99,0,0.0
10008008,J & X Black Beaded Peacock Scarf,J & X,Accessories,,24.99,0.0,,0,21.99,0,0.0
10007530,Japna Sleeveless Blouse Pink M,,Top,,21.99,0.0,,0,21.99,0,0.0
10005170,JonesNY Jean Vest,Jones New York,Jeans/Pants,S,21.99,0.0,,0,21.99,0,0.0
10005871,Kimchi Blue Floral Halter Dress,Kimchi Blue,Dress,S,21.99,0.0,,0,21.99,0,0.0
10007844,Leather Strap Medallion Necklace,,Accessories,,21.99,14.0,36.3,0,21.99,0,0.0
10006099,LiseC BluelaceCami,Lise Charmel,Top,XS,21.99,0.0,,0,21.99,0,0.0
10006680,Loft Blue Floral Skirt,Loft,Skirt,S,21.99,0.0,,0,21.99,0,0.0
10008186,Love on Yellow Blue Skirt,Love On A Hanger,Skirt,5,21.99,6.0,72.7,0,21.99,0,0.0
10006291,Lush Hot Pink Halter Dress,Lush,Dress,M,21.99,0.0,,0,21.99,0,0.0
10004425,MintQuarterButton,Armani Exchange,Other,XXS,21.99,0.0,,0,21.99,0,0.0
10008118,nanette lepore knit skirt,Nanette Lepore,Skirt,M,21.99,0.0,,0,21.99,0,0.0
10005045,New'm Floral Top,New'm,Top,S,21.99,0.0,,0,21.99,0,0.0
10004317,NineWest BlkAniPrintHeels,Nine West,Top,7.5,21.99,0.0,,0,21.99,0,0.0
10006041,Ninewest PinkTwistTop,Nine West,Other,M,21.99,0.0,,0,21.99,0,0.0
10000043,PleaseLS Top_Lo,Please,Top,,1.0,0.0,,0,21.99,1,0.0
10006113,Plenty Blue&BlkFlowerDress,Plenty,Dress,6,24.99,0.0,,0,21.99,0,0.0
10006741,Raisin' Hell Beige BBall Cap,Unknown,Other,,21.99,0.0,,0,21.99,0,0.0
10004590,Rolling S Tshirt,The Rolling Stones,Top,L,21.99,0.0,,0,21.99,0,0.0
10005889,Ronni Nicole Green Cardigan,Ronni Nicole,Sweater/Cardigan,1,21.99,0.0,,0,21.99,0,0.0
10005810,Saks shirt red,,Top,,21.99,0.0,,-1,21.99,-1,0.0
10005062,SavannaJane Floral Top Prpl,Savanna Jane,Top,L,21.99,0.0,,0,21.99,0,0.0
10003934,Sears Yellow Intimate Slip,Sears,Other,M,21.99,0.0,,0,21.99,0,0.0
10006953,She & Sky White Crop Top,She & Sky,Top,S,21.99,0.0,,0,21.99,0,0.0
10004414,Sheer Maroon,The Limited,Other,S,21.99,0.0,,0,21.99,0,0.0
10007953,Silver necklace Lt Blue Stone,,Accessories,,21.99,12.99,40.9,0,21.99,0,0.0
10007956,Silver w Blue Accent Necklace,,Accessories,,21.99,10.95,50.2,0,21.99,0,0.0
10007906,Sincerely Jules NWT Jean Top,Sincerely Jules NWT,Jeans/Pants,L,21.99,0.0,,0,21.99,0,0.0
10006812,Skies are Blue,Skies are Blue,Other,,21.99,0.0,,0,21.99,0,0.0
10005358,skies are blue jumper red,Skies are Blue,Other,M,21.99,0.0,,0,21.99,0,0.0
10004933,Soffe Blk&WhiStripeUTTop,Soffe,Other,M,21.99,0.0,,0,21.99,0,0.0
10006457,Soho Girls Hot Pink Lace Back Top,Soho Girl's,Top,,21.99,0.0,,0,21.99,0,0.0
10004467,SteveM TanBuckleFlat,Steve Madden,Shoes,6.5,21.99,0.0,,0,21.99,0,0.0
10007717,Talbots Beige Floral Skirt,Talbots,Skirt,2,21.99,0.0,,0,21.99,0,0.0
10007723,Talbots Light Beige Floral Skirt,Talbots,Skirt,4,21.99,0.0,,0,21.99,0,0.0
10006957,Talbots Silk SL Top,Talbots,Top,8,21.99,0.0,,0,21.99,0,0.0
10005287,TheLimited BlackLowbackTop,The Limited,Other,M,21.99,0.0,,0,21.99,0,0.0
10003903,TheOutfit White Floral Top,The Outfit,Top,S,21.99,0.0,,0,21.99,0,0.0
10007631,Threads 91 Vols Windbreaker S,,Top,,21.99,0.0,,0,21.99,0,0.0
10005290,UltraPink Blk&WhiTop,Ultra Pink,Other,S,21.99,0.0,,0,21.99,0,0.0
10007712,Venue Crochet SS Top Cardigan,Venue,Sweater/Cardigan,S,21.99,0.0,,0,21.99,0,0.0
10006181,vintage purple patterned pants small,Unknown,Jeans/Pants,,21.99,0.0,,0,21.99,0,0.0
10004504,WhBmNWT Multicolor Skirt,White House Black Market,Skirt,4,21.99,0.0,,0,21.99,0,0.0
10004662,WildH BlkLaceBdySuit,Wild Honey,Other,L,21.99,0.0,,0,21.99,0,0.0
10006980,Zara White Collared SS Dress,Zara,Dress,S,21.99,0.0,,0,21.99,0,0.0
10006576,Blue Purse Silver Hardware,Unknown,Accessories,,21.95,0.0,,0,21.95,0,0.0
10007907,X2 Jean Skirt,X2,Skirt,6,22.99,0.0,,0,21.9153,0,0.0
10007736,GigioUSA GrnBttnDownBlouse,Gigio USA,Top,M,26.99,0.0,,0,21.592,0,0.0
10006341,Pink Blouse W Ruffles,Unknown,Top,S,22.99,0.0,,0,21.55253,0,0.0
10007232,Beli Fama Dress Size,,Dress,,22.99,0.0,,0,21.51572,0,0.0
10006943,UrbanOut MulticolSTripeShirt,Urban Outfitters,Top,S,21.99,0.0,,0,21.26156,0,0.0
10007752,MarilynM FlamingoDress,Marilyn Monroe,Dress,M,21.99,0.0,,0,21.23676,0,0.0
10001107,Coca ColaTee Shirt_Le,Coca Cola,Top,,21.99,0.0,,0,21.09588,0,0.0
10007984,Aeropostale Brown Belt with Beige Stitch,Aeropostale,Accessories,,20.99,0.0,,0,20.99,0,0.0
10006918,ArizonaJeanCo JeanSkirt,Arizona Jean Co,Skirt,3,20.99,0.0,,0,20.99,0,0.0
10007372,BlackScrunchBag,Unknown,Accessories,,20.99,0.0,,0,20.99,0,0.0
10006979,J Crew Pink SS Blouse,J Crew,Top,12,20.99,0.0,,0,20.99,0,0.0
10005547,J Jill Biege LS Cardigan,J Jill,Sweater/Cardigan,XS,20.99,0.0,,0,20.99,0,0.0
10007532,Moda Int Burgundy LS Top XS,,Top,,20.99,0.0,,0,20.99,0,0.0
10007064,Naturalizer Lime Green Mules,Naturalizer,Other,8.5,20.99,0.0,,0,20.99,0,0.0
10008340,Patagonia YellowShorts,Patagonia,Shorts,M,20.99,0.0,,0,20.99,0,0.0
10004132,PinkFloyd Baby Tee,Unknown,Top,S,20.99,0.0,,0,20.99,0,0.0
10007193,Tahari Tan Dress,,Dress,S,24.99,0.0,,0,20.99,0,0.0
10004123,ZION Gry Marley Tee,Zion Rootswear,Top,XS,20.99,0.0,,0,20.99,0,0.0
10004968,Nirvana Band Tshirt,Nirvana,Top,S,21.99,0.0,,0,20.72563,0,0.0
10004032,Harley DavidsonTank Top_Hdaa,Harley Davidson,Top,,21.99,0.0,,0,20.33992,0,0.0
10006036,RiverIsland LeafBeadShirt,River Island,Top,10,22.99,0.0,,0,20.18566,0,0.0
10007970,Andrea Jovine Black Fish Dress 6,,Dress,,20.0,5.0,75.0,0,20.0,0,0.0
10007559,Boft Broke Hearts Sweater White L,,Sweater/Cardigan,,23.0,5.75,75.0,0,20.0,0,0.0
10003154,Pink Plastic Purse,Unknown,Accessories,,20.0,0.0,,0,20.0,0,0.0
10008016,Style U White Tube Top,Style U,Top,M,23.0,5.75,75.0,0,20.0,0,0.0
10006249,VINTAGE Revlon Gold Compact 1960s,Revlon,Other,,20.0,0.0,,0,20.0,0,0.0
10009798,Adora Tie Top Black,Adora,Top,M,19.99,0.0,,0,19.99,0,0.0
10004378,AlexMarie BlkHeeledFlats,Alex Marie,Shoes,9,19.99,0.0,,0,19.99,0,0.0
10005597,Altar'd State Lace SL Blouse,Altar'd State,Top,M,19.99,0.0,,0,19.99,0,0.0
10008153,Altar'd State Pink Cherry Tank Top,Altar'd State,Top,S,19.99,6.0,70.0,0,19.99,0,0.0
10008508,Altard State Brown Skort S,,Other,,19.99,5.3,73.5,0,19.99,0,0.0
10007279,Altard State Overalls White,,Top,L,19.99,0.0,,0,19.99,0,0.0
10006937,AmericanEagle RedWhiSkirt,American Eagle,Skirt,M,19.99,0.0,,0,19.99,0,0.0
10007453,Ann Taylor Red Purse,Ann Taylor,Accessories,,19.99,0.0,,0,19.99,0,0.0
10006673,Arizona Jean Overalls,Arizona,Jeans/Pants,L,19.99,0.0,,0,19.99,0,0.0
10007915,BCBG Black & White SL Top,BCBG Maxazria,Top,S,19.99,0.0,,0,19.99,0,0.0
10004021,BDG Pink Cords,Bog,Other,4,19.99,0.0,,0,19.99,0,0.0
10006623,Bisou Denin Top,,Top,16,19.99,0.0,,0,19.99,0,0.0
10006212,black tank with shoulder ruffles small,Ann Taylor,Top,,19.99,0.0,,0,19.99,0,0.0
10008446,Chelsea & Violet Red Shorts M,,Shorts,,19.99,7.0,65.0,0,19.99,0,0.0
10003013,Cotton EmporiumCardigan_Lu,Cotton Emporium,Sweater/Cardigan,,19.99,0.0,,0,19.99,0,0.0
10004055,Cream Lace Scarf OS,Unknown,Accessories,,19.99,0.0,,0,19.99,0,0.0
10003382,Designers Original Sleeveless Top Black,Designers Original,Top,L,19.99,0.0,,0,19.99,0,0.0
10003300,Distressed Hat_Un,Dkny,Top,,19.99,0.0,,0,19.99,0,0.0
10007516,DKNY jacket,,Jacket/Coat,,19.99,0.0,,0,19.99,0,0.0
10007929,DR 2 Pink Patterned SS Top,Dr 2,Top,S,19.99,0.0,,0,19.99,0,0.0
10003936,Dusty Pink Intimate Slip,,Other,M,19.99,0.0,,0,19.99,0,0.0
10006873,GAP WhiDotBttnDown,Gap,Other,S,19.99,0.0,,0,19.99,0,0.0
10008158,George Brown Floral Skirt,George,Skirt,4,19.99,8.0,60.0,0,19.99,0,0.0
10004372,Glam GreySweater,Glam,Sweater/Cardigan,S,19.99,0.0,,0,19.99,0,0.0
10007952,Green Stone Earings,,Accessories,,19.99,0.0,,0,19.99,0,0.0
10006996,Green Tan Satin SL Top,Unknown,Top,M,19.99,0.0,,0,19.99,0,0.0
10006205,green texture design tanktop medium,Paper Crane,Top,,19.99,0.0,,0,19.99,0,0.0
10006206,green with white flowers blouse small,Sadie & Sage,Top,,19.99,0.0,,0,19.99,0,0.0
10006228,grey tennessee vols tshirt medium,Champion,Top,,19.99,0.0,,0,19.99,0,0.0
10006700,Harley Davidson Blue Tshirt White LS,Harley Davidson,Top,L,19.99,0.0,,0,19.99,0,0.0
10004039,Harley DavidsonTee Shirt_Hdah,Harley Davidson,Top,,19.99,0.0,,0,19.99,0,0.0
10003562,Hawaiian Punch Tee Shirt,Hawaiian Punch,Top,,19.99,0.0,,0,19.99,0,0.0
10007874,Hengsheng Jean Jacket M,,Jeans/Pants,,19.99,0.0,,0,19.99,0,0.0
10007020,INC Blue SL Top,Inc,Top,M,19.99,0.0,,0,19.99,0,0.0
10007787,Itsu Green Floral Skirt,Itsu,Skirt,8,19.99,0.0,,0,19.99,0,0.0
10006868,JackWills JeanShort,Jack Wills,Shorts,6,19.99,0.0,,0,19.99,0,0.0
10004978,Jaclyn Smith Black Dressy Tank w Metal Cuff,Jaclyn Smithxs Studio,Dress,L,19.99,0.0,,0,19.99,0,0.0
10003858,JCrew Purp Floral Long Sleeve,J Crew,Other,M,19.99,0.0,,0,19.99,0,0.0
10004117,KateLord Prp StripeShrt,Kate Lord,Shorts,M,19.99,0.0,,0,19.99,0,0.0
10008062,KennethC BrownPurse,Kenneth Cole,Accessories,,19.99,0.0,,0,19.99,0,0.0
10003378,La Castellana Pink Camisole,La Castellana,Top,S,19.99,0.0,,0,19.99,0,0.0
10006994,Le Lis Black SL Silver Fringe Top,Le Lis,Top,S,19.99,0.0,,0,19.99,0,0.0
10007840,Lia Sophia Necklace,,Accessories,,19.99,12.0,40.0,0,19.99,0,0.0
10006689,Light Wash Jean Vest,Unknown,Jeans/Pants,XL,19.99,0.0,,0,19.99,0,0.0
10003294,Loft Green Front Pocket Skirt,Loft,Skirt,,19.99,0.0,,0,19.99,0,0.0
10005886,LRL Green LS,Lauren Ralph Lauren,Top,XL,19.99,0.0,,0,19.99,0,0.0
10006896,MichelleNicole BrownJewelShirt,Michelle Nicole,Top,S,19.99,0.0,,0,19.99,0,0.0
10004283,Moth Amber Knit Sweater,Moth,Sweater/Cardigan,S,19.99,0.0,,0,19.99,0,0.0
10008433,Multicolor Bead Earrings,,Accessories,,19.99,8.0,60.0,0,19.99,0,0.0
10006699,Muse Valley Sheer Baby Pink Dress,Muse Valley,Dress,L,19.99,0.0,,0,19.99,0,0.0
10007571,My Michelle Multi-Color Skirt M,,Skirt,,19.99,0.0,,0,19.99,0,0.0
10007278,Nasty Girl Silver Top,,Top,10,19.99,0.0,,0,19.99,0,0.0
10006489,Nike Knoxville Tshirt,Nike,Top,XXL,19.99,0.0,,0,19.99,0,0.0
10008306,NineWest BluedenimHeels,Nine West,Jeans/Pants,8,19.99,0.0,,0,19.99,0,0.0
10007632,NWT Rip Curl Red Top,,Top,S,19.99,0.0,,0,19.99,0,0.0
10003800,Paper Crane Green White Crop Top,Paper Crane,Top,M,19.99,0.0,,0,19.99,0,0.0
10005557,Pashina Green Silk Scarf,Pashmina,Accessories,,19.99,0.0,,0,19.99,0,0.0
10000166,Peace of Cloth,Peace of Cloth,Other,,1.0,0.0,,0,19.99,1,0.0
10006975,Perceptions White Knit Throw,Perceptions,Sweater/Cardigan,1,19.99,0.0,,0,19.99,0,0.0
10005572,Peyton Primrase Gray Cardgian,Peyton Primrase,Other,XL,19.99,0.0,,0,19.99,0,0.0
10007916,Posty Co Black Tour Tshirt,Posty Co,Top,2,19.99,0.0,,0,19.99,0,0.0
10006881,redbrownVelvetLaceTankTop,Unknown,Top,S,19.99,0.0,,0,19.99,0,0.0
10006876,RedMidiPoofySkirt,Unknown,Skirt,M,19.99,0.0,,0,19.99,0,0.0
10008172,Reformed B & W Floral Skirt,Reformed,Skirt,6,19.99,8.0,60.0,0,19.99,0,0.0
10006220,ribbed purple middle scrunk croptop small,Altar'd State,Top,,19.99,0.0,,0,19.99,0,0.0
10006970,St Johns Bay White SS Top,St Johns Bay,Top,S,19.99,0.0,,0,19.99,0,0.0
10005938,Steve Madden Pink Floral LS Top,Steve Madden,Top,L,19.99,0.0,,0,19.99,0,0.0
10005002,Susie Collection Black Bellsleeve,Susie Collection,Top,L,19.99,0.0,,1,19.99,1,0.0
10007446,The Sak Green Satchel,,Other,,19.99,0.0,,0,19.99,0,0.0
10006856,The territory ahead white dress shirt,The Territory Ahead,Dress,M,19.99,0.0,,0,19.99,0,0.0
10003393,Trillium Slip Dress Black,Trillium,Dress,6,19.99,0.0,,0,19.99,0,0.0
10007430,Turks & Caicos White Cover Up Pants S,,Jeans/Pants,,19.99,0.0,,0,19.99,0,0.0
10003391,Unknown Slip Dress Light Blue S,Unknown,Dress,,19.99,0.0,,0,19.99,0,0.0
10006564,Urban Behavior Multicolor Sheer Tank,Urban Behavior,Top,S,19.99,0.0,,0,19.99,0,0.0
10006218,silk black tank small,Tahari,Top,,19.99,0.0,,0,19.32782,0,0.0
10007930,Luxology Beige Pink SL Long Dress,Luxology,Dress,L,19.99,0.0,,0,19.05554,0,0.0
10007043,Nine West Green Flats,,Shoes,8,19.99,0.0,,0,19.05554,0,0.0
10007552,A Father's Love Orange Skirt,,Skirt,S,19.0,4.75,75.0,0,19.0,0,0.0
10007556,Blue Canyon SS Top,,Top,L,19.0,4.75,75.0,0,19.0,0,0.0
10007973,Boden Green LS Top 10,,Top,,19.0,4.75,75.0,0,19.0,0,0.0
10008046,Kristin D White LS Buttondown,Kristin Davis,Top,L,19.0,4.75,75.0,0,19.0,0,0.0
10007880,Madewell Blue Skirt,,Skirt,0,19.0,4.75,75.0,0,19.0,0,0.0
10007550,Papaya Dress Multi-Color,,Dress,M,19.0,4.75,75.0,0,19.0,0,0.0
10007562,Wild Fable White Dress,,Dress,S,19.0,4.75,75.0,0,19.0,0,0.0
10008024,XCVI Green SL Top,Xcvi,Top,XS,19.0,4.75,75.0,0,19.0,0,0.0
10008085,10002312,,Other,,18.99,0.0,,-1,18.99,-1,0.0
10006446,Agenda Orange & White SL Top,Agenda,Top,M,18.99,0.0,,0,18.99,0,0.0
10007202,Altard State Green Top,,Top,S,18.99,0.0,,0,18.99,0,0.0
10005418,AnnTLoft Yellow&GrnTop,Ann Taylor LOFT,Other,M,18.99,0.0,,0,18.99,0,0.0
10007126,Apollo Jeans Sleeveless Denim Jacket,Apollo,Jeans/Pants,S,18.99,0.0,,0,18.99,0,0.0
10005472,Apt9 GrnSPotBttnDwn,Apt 9,Other,2,18.99,0.0,,0,18.99,0,0.0
10005495,Banana Republic Blue Striped Dress,Banana Republic,Dress,00,18.99,0.0,,0,18.99,0,0.0
10004364,Black Cardigan,Unknown,Sweater/Cardigan,M,18.99,0.0,,0,18.99,0,0.0
10004534,Black Jean Mini Dress with Metal Button,,Dress,M,18.99,0.0,,0,18.99,0,0.0
10007452,Black Pleather Purse Silver Hardware,Unknown,Accessories,,18.99,0.0,,0,18.99,0,0.0
10007342,Brighton Silver Necklace,Brighton,Accessories,,18.99,0.0,,0,18.99,0,0.0
10006376,Brown Leather Belt Brass Buckle,Unknown,Top,,18.99,0.0,,0,18.99,0,0.0
10005117,By Together Gray Velvet Tank Lace Trim,By Together,Top,L,18.99,0.0,,0,18.99,0,0.0
10005774,ByTogether Blk&WhiSkirt,By Together,Skirt,S,18.99,0.0,,0,18.99,0,0.0
10004835,Cable & G Green Cheetah Print SL,Cable X Gauge,Other,S,18.99,0.0,,0,18.99,0,0.0
10006538,Cable & Gauge Black SL Lace Top,Cable X Gauge,Top,XL,18.99,0.0,,0,18.99,0,0.0
10005018,Cable Gauge Tan SL Embroider,Cable X Gauge,Other,S,18.99,0.0,,0,18.99,0,0.0
10006047,CalvinK PinkTop,Calvin Klein,Other,XL,18.99,0.0,,0,18.99,0,0.0
10005178,CharlotteRusse Halter Top Prple&Gry,Charlotte Russe,Top,S,18.99,0.0,,0,18.99,0,0.0
10006340,Chico's Dark Blue Top,Chico's,Top,S,18.99,0.0,,0,18.99,0,0.0
10005278,Cider Black LS Tie Front,Cider,Top,S,18.99,0.0,,0,18.99,0,0.0
10003689,Coca Cola White Tee,Coca Cola,Top,M,18.99,0.0,,0,18.99,0,0.0
