datetime,date,hour,month,day_of_week,week_num,receipt_number,quantity,subtotal,sales_tax,total,line_discount,details,sku,has_discount,is_wednesday_deal,brand_name,product_category,retail_price,size
2026-06-25 13:20:16,2026-06-25,13,6,Thursday,26,890,1.0,75.0,6.9375,81.9375,0.0,Bechamel/BrownWovenBag,10007764,False,False,Bechamel,Accessories,75.0,
2026-06-24 20:14:21,2026-06-24,20,6,Wednesday,26,889,1.0,32.99,3.05158,36.04158,0.0,Laundry/PurpHalterJumpsuit/SizeL,10009524,False,True,Laundry by Shelli Segal,Romper/Jumpsuit,32.99,L
2026-06-24 20:14:21,2026-06-24,20,6,Wednesday,26,889,1.0,8.995,0.83204,9.82704,8.995,Brown Lace Bodysuit L,10009043,False,True,,Top,17.99,
2026-06-24 20:14:21,2026-06-24,20,6,Wednesday,26,889,1.0,6.495,0.60079,7.09579,6.495,Skinny Girl Black Tank Top L,10009155,False,True,,Top,12.99,
2026-06-24 20:14:21,2026-06-24,20,6,Wednesday,26,889,1.0,25.99,2.40408,28.39408,0.0,Blue Rain Off Shoulder Striped Top / Size L,10005631,False,True,Blue Rain,Top,25.99,L
2026-06-24 20:14:21,2026-06-24,20,6,Wednesday,26,889,1.0,42.99,3.97658,46.96658,0.0,Metal Scales Belt Buckle with Rhinestones,10006737,False,True,Unknown,Accessories,42.99,
2026-06-24 20:14:21,2026-06-24,20,6,Wednesday,26,889,1.0,13.995,1.29454,15.28954,13.995,WHBM/BlueWhiStripeDress/Size12,10009359,False,True,White House Black Market,Dress,27.99,12
2026-06-24 19:47:14,2026-06-24,19,6,Wednesday,26,888,1.0,39.99,3.69908,43.68908,0.0,Impressions Leaf Dress S,10008715,False,False,,Dress,39.99,
2026-06-24 19:46:33,2026-06-24,19,6,Wednesday,26,887,1.0,19.99,1.84908,21.83908,0.0,H&M Pink Sleeveless Dress L,10009152,False,True,,Dress,19.99,
2026-06-24 19:46:33,2026-06-24,19,6,Wednesday,26,887,1.0,17.99,1.66408,19.65408,0.0,ThirtyThirty Floral Babydoll/Size L,10003969,False,True,Thirty Thirty,Other,17.99,L
2026-06-24 19:46:33,2026-06-24,19,6,Wednesday,26,887,1.0,5.995,0.55454,6.54954,5.995,BananaR/BlkTankTop/SizeL,10009345,False,True,Banana Republic,Top,11.99,L
2026-06-24 17:00:18,2026-06-24,17,6,Wednesday,26,886,1.0,22.99,2.12658,25.11658,0.0,Edikted/PinkMiniskirt/SizeS,10008545,True,True,Edikted,Skirt,22.99,S
2026-06-24 17:00:18,2026-06-24,17,6,Wednesday,26,886,1.0,8.995,0.83204,9.82704,8.995,Unknown Bodysuit Black Size S,10003458,True,True,Unknown,Top,17.99,S
2026-06-24 17:00:18,2026-06-24,17,6,Wednesday,26,886,1.0,9.995,0.92454,10.91954,9.995,one step up red lace night gown/L,10008149,True,True,One Step Up,Dress,19.99,L
2026-06-24 17:00:18,2026-06-24,17,6,Wednesday,26,886,1.0,19.99,1.84908,21.83908,0.0,Whispers Pink Slip / Size S,10005575,True,True,Whispers,Other,19.99,S
2026-06-24 17:00:18,2026-06-24,17,6,Wednesday,26,886,1.0,32.99,3.05158,36.04158,0.0,CosaBella Peach Chemise M,10008821,True,True,,Other,32.99,
2026-06-24 17:00:18,2026-06-24,17,6,Wednesday,26,886,1.0,12.995,1.20204,14.19704,12.995,Izod Blue Polka Dot Slip / Size M,10007835,True,True,Izod,Other,25.99,M
2026-06-24 17:00:18,2026-06-24,17,6,Wednesday,26,886,1.0,11.995,1.10954,13.10454,11.995,Vintage Gilead White Lace Cami M,10009392,True,True,,Top,23.99,
2026-06-24 15:34:29,2026-06-24,15,6,Wednesday,26,885,1.0,20.0,1.85,21.85,0.0,Main Strip Black Skirt Size M,10007546,False,False,,Skirt,20.0,M
2026-06-24 14:42:15,2026-06-24,14,6,Wednesday,26,884,1.0,36.99,3.42158,40.41158,0.0,Dromedaris/BrwnCutoutShoes/Size10,10004321,False,True,Dromedaris,Shoes,36.99,10
2026-06-24 14:42:15,2026-06-24,14,6,Wednesday,26,884,1.0,9.5,0.87875,10.37875,9.5,Akira B & W Corset Top / Size S,10009279,False,True,Akira,Top,19.0,S
2026-06-24 14:42:15,2026-06-24,14,6,Wednesday,26,884,1.0,24.99,2.31158,27.30158,0.0,Weerawat VintageSkirt_Ev / Green / M / 14.07,10002604,False,True,Weerawat Vintage,Skirt,24.99,
2026-06-24 14:42:15,2026-06-24,14,6,Wednesday,26,884,1.0,11.495,1.06329,12.55829,11.495,Banana Rep Army Green Shorts / Size 00,10007364,False,True,Banana Republic,Shorts,22.99,00
2026-06-24 14:42:15,2026-06-24,14,6,Wednesday,26,884,1.0,9.995,0.92454,10.91954,9.995,Molly Green Pink/White Shorts S,10008458,False,True,,Shorts,19.99,
2026-06-24 14:42:15,2026-06-24,14,6,Wednesday,26,884,1.0,10.995,1.01704,12.01204,10.995,Luciano Dante Green/White Top S,10009021,False,True,,Top,21.99,
2026-06-24 14:42:15,2026-06-24,14,6,Wednesday,26,884,1.0,30.99,2.86658,33.85658,0.0,Express Mrn Floral Sheer Leotard/Size XS,10003975,False,True,Express,Top,30.99,XS
2026-06-24 14:42:15,2026-06-24,14,6,Wednesday,26,884,1.0,39.99,3.69908,43.68908,0.0,Blush Green Cargo Pants NWT / Size M,10007690,False,True,Blush,Jeans/Pants,39.99,M
2026-06-24 14:42:15,2026-06-24,14,6,Wednesday,26,884,1.0,23.99,2.21908,26.20908,0.0,Vint Carolina Colours Brown Top M,10007506,False,True,,Top,23.99,
2026-06-24 14:37:04,2026-06-24,14,6,Wednesday,26,883,1.0,39.0,3.6075,42.6075,0.0,Foxblood Black Dress 4X,10008742,False,True,,Dress,39.0,
2026-06-24 14:37:04,2026-06-24,14,6,Wednesday,26,883,1.0,15.995,1.47954,17.47454,15.995,Liangcai Black & Yellow Dress / Size XL,10004619,False,True,Liangcai,Dress,31.99,XL
2026-06-24 13:52:45,2026-06-24,13,6,Wednesday,26,882,1.0,9.495,0.87829,10.37329,9.495,zenana pink lace tanktop/xl,10008139,True,True,Zenana,Top,18.99,XL
2026-06-24 13:52:45,2026-06-24,13,6,Wednesday,26,882,1.0,10.995,1.01704,12.01204,10.995,M USA Black Top Lace Detail / Size L,10008657,True,True,M Usa,Top,21.99,L
2026-06-24 13:52:45,2026-06-24,13,6,Wednesday,26,882,1.0,39.99,3.69908,43.68908,0.0,NewportNews/FloralSkirt/Size12,10008309,True,True,Newport News,Skirt,39.99,12
2026-06-24 13:52:45,2026-06-24,13,6,Wednesday,26,882,1.0,21.99,2.03408,24.02408,0.0,Spense Gray Satin Ruffle SL Top / Size L,10009594,True,True,Spense,Top,21.99,L
2026-06-24 13:21:56,2026-06-24,13,6,Wednesday,26,881,1.0,25.99,2.40408,28.39408,0.0,Monteau/WhilaceTop/SizeM,10008552,False,True,Monteau,Other,25.99,M
2026-06-24 13:21:56,2026-06-24,13,6,Wednesday,26,881,1.0,7.495,0.69329,8.18829,7.495,Great Northwest Tan SS Top S,10009189,False,True,,Top,14.99,
2026-06-24 13:07:45,2026-06-24,13,6,Wednesday,26,880,1.0,22.99,2.12658,25.11658,0.0,Silver Choker Necklace,10007935,False,False,Unknown,Accessories,22.99,
2026-06-24 13:07:45,2026-06-24,13,6,Wednesday,26,880,1.0,35.99,3.32908,39.31908,0.0,MainEvents/BrownSliponShoe/Size7,10008305,False,False,Main Events,Shoes,35.99,7
2026-06-24 12:56:06,2026-06-24,12,6,Wednesday,26,879,1.0,25.99,2.40408,28.39408,0.0,ChelseaNiles/BlkPinkDress/Size8,10009555,False,False,Chelsea Niles,Dress,25.99,8
2026-06-24 12:38:07,2026-06-24,12,6,Wednesday,26,878,1.0,23.99,2.21908,26.20908,0.0,halter white floral blouse/S,10008147,False,True,Unknown,Top,23.99,S
2026-06-24 12:38:07,2026-06-24,12,6,Wednesday,26,878,1.0,24.99,2.31158,27.30158,0.0,Gilla Multicolor Crop Top / Size L,10005707,False,True,Gilla,Top,24.99,L
2026-06-24 12:38:07,2026-06-24,12,6,Wednesday,26,878,1.0,9.995,0.92454,10.91954,9.995,JealTom/GrnMulticolTop/SizeS,10005333,False,True,Jealous Tomato,Other,19.99,S
2026-06-21 17:55:21,2026-06-21,17,6,Sunday,25,877,1.0,65.99,6.10408,72.09408,0.0,Doncaster/BrwnBeadedJacket/Size6,10009509,False,False,Doncaster Collection,Jacket/Coat,65.99,6
2026-06-21 17:55:21,2026-06-21,17,6,Sunday,25,877,1.0,200.0,18.5,218.5,0.0,Desigual Colorful Green Coat 40,10009440,False,False,,Jacket/Coat,200.0,
2026-06-21 17:31:14,2026-06-21,17,6,Sunday,25,876,1.0,19.99,1.84908,21.83908,0.0,Linea Donatella Blue Camisole XL,10008423,False,False,,Top,19.99,
2026-06-21 14:50:16,2026-06-21,14,6,Sunday,25,875,1.0,64.99,6.01158,71.00158,0.0,Betsey Johnson Mint/Pink Dress 6,10009166,False,False,,Dress,64.99,
2026-06-21 14:45:46,2026-06-21,14,6,Sunday,25,874,1.0,21.99,2.03408,24.02408,0.0,Nine West Dark Blue Ruffle Sleeveless,10003756,False,False,Nine West,Top,21.99,
2026-06-21 14:44:44,2026-06-21,14,6,Sunday,25,873,1.0,12.99,1.20158,14.19158,0.0,Maurices Blue Satin Top L,10009478,False,False,,Top,12.99,
2026-06-21 13:34:35,2026-06-21,13,6,Sunday,25,872,1.0,24.99,2.31158,27.30158,0.0,Cristina Love Multicolor Dress L,10009022,False,False,,Dress,24.99,
2026-06-21 12:03:50,2026-06-21,12,6,Sunday,25,871,1.0,10.99,1.01658,12.00658,0.0,CircleBuckleBrwnBelt,10004410,False,False,Unknown,Accessories,10.99,
2026-06-21 12:03:50,2026-06-21,12,6,Sunday,25,871,1.0,18.99,1.75658,20.74658,0.0,Falls Creek Raw Denim Jacket S,10009294,False,False,,Jeans/Pants,18.99,
2026-06-20 19:15:02,2026-06-20,19,6,Saturday,25,870,1.0,18.99,1.75658,20.74658,0.0,Lena Orange Knit Dress M,10009266,False,False,,Dress,18.99,
2026-06-20 19:15:02,2026-06-20,19,6,Saturday,25,870,1.0,15.99,1.47908,17.46908,0.0,OutFromUnder/PinkGrnRomper/SizeS,10009519,False,False,Out from under,Romper/Jumpsuit,15.99,S
2026-06-20 18:41:52,2026-06-20,18,6,Saturday,25,869,1.0,24.99,2.31158,27.30158,0.0,NWT Sincerely Ours Multi-Color Tank Top  S,10007249,False,False,,Top,24.99,
2026-06-20 18:40:57,2026-06-20,18,6,Saturday,25,868,1.0,16.99,1.57158,18.56158,0.0,Elan grey blouse/s,10007353,False,False,Elan,Top,16.99,S
2026-06-20 18:40:57,2026-06-20,18,6,Saturday,25,868,1.0,16.99,1.57158,18.56158,0.0,indigo rising red tank/s,10009081,False,False,Indigo Rising,Top,16.99,S
2026-06-20 18:40:57,2026-06-20,18,6,Saturday,25,868,1.0,11.99,1.10908,13.09908,0.0,White Sleeveless Top S,10009142,False,False,,Top,11.99,
2026-06-20 18:40:57,2026-06-20,18,6,Saturday,25,868,1.0,64.99,6.01158,71.00158,0.0,MiiM/PinkBoots/Size7.5,10009513,False,False,Mi iM,Shoes,64.99,7.5
2026-06-20 18:00:54,2026-06-20,18,6,Saturday,25,867,1.0,26.99,2.49658,29.48658,0.0,Inc Denim Lace-up Dress 2,10009410,False,False,,Dress,26.99,
2026-06-20 17:42:13,2026-06-20,17,6,Saturday,25,866,1.0,29.99,2.77408,32.76408,0.0,Pink FloydTee Shirt_Al / Blue / XS / 15.38,10002865,True,False,Pink Floyd,Top,29.99,
2026-06-20 17:39:11,2026-06-20,17,6,Saturday,25,865,1.0,28.99,2.68158,31.67158,0.0,Altard State Jean Skorts Size S,10009139,False,False,,Jeans/Pants,28.99,S
2026-06-20 17:39:11,2026-06-20,17,6,Saturday,25,865,1.0,8.99,0.83158,9.82158,0.0,Aerie Halter Top Size S,10008624,False,False,,Top,8.99,S
2026-06-20 17:39:11,2026-06-20,17,6,Saturday,25,865,1.0,18.99,1.75658,20.74658,0.0,American Eagle Orange Floral Shorts XS,10009374,False,False,,Shorts,18.99,
2026-06-20 17:39:11,2026-06-20,17,6,Saturday,25,865,1.0,15.0,1.3875,16.3875,0.0,AnimalPrintHandBag,10009321,False,False,Unknown,Accessories,15.0,
2026-06-20 17:39:11,2026-06-20,17,6,Saturday,25,865,1.0,18.99,1.75658,20.74658,0.0,BeDivine/GreenRuffleTop/SizeS,10009103,False,False,Be Divine,Other,18.99,S
2026-06-20 17:39:11,2026-06-20,17,6,Saturday,25,865,1.0,28.99,2.68158,31.67158,0.0,&merci/blouse/brgndy/M,10004872,False,False,&Merci,Top,28.99,M
2026-06-20 16:02:17,2026-06-20,16,6,Saturday,25,864,1.0,22.99,2.12658,25.11658,0.0,ECHO Red Satin Corset Top S,10009504,False,False,,Top,22.99,
2026-06-20 15:01:19,2026-06-20,15,6,Saturday,25,863,1.0,25.99,2.40408,28.39408,0.0,Caramela/Blksequintop/SizeS,10005413,False,False,Caramela,Other,25.99,S
2026-06-20 15:01:19,2026-06-20,15,6,Saturday,25,863,1.0,19.99,1.84908,21.83908,0.0,LoftSweater_Do / White / 14 / 5.48,10000887,False,False,Loft,Sweater/Cardigan,19.99,
2026-06-20 15:01:19,2026-06-20,15,6,Saturday,25,863,1.0,25.99,2.40408,28.39408,0.0,Cabi/WhiteLaceShirt/SizeM,10008565,False,False,Cabi,Top,25.99,M
2026-06-20 15:01:19,2026-06-20,15,6,Saturday,25,863,1.0,25.99,2.40408,28.39408,0.0,VintageRebekah/BlkLcaeTop/SizeM/L,10008561,False,False,Rebekah,Other,25.99,M
2026-06-20 14:03:22,2026-06-20,14,6,Saturday,25,862,1.0,21.99,2.03408,24.02408,0.0,UrbanOutf/BlkSkirtwBlet/SizeS,10009517,True,False,Urban Outfitters,Skirt,21.99,S
2026-06-20 14:03:22,2026-06-20,14,6,Saturday,25,862,1.0,9.99,0.92408,10.91408,0.0,Reformation/WhiMockneckTop/SizeS,10009518,True,False,Reformation,Other,9.99,S
2026-06-20 13:47:54,2026-06-20,13,6,Saturday,25,861,1.0,23.99,2.21908,26.20908,0.0,Brown Chic Vintage T Shirt Size S,10007155,False,False,,Top,23.99,S
2026-06-20 12:40:18,2026-06-20,12,6,Saturday,25,860,1.0,24.99,2.31158,27.30158,0.0,vintage pink gown/m,10006171,True,False,Unknown,Dress,24.99,M
2026-06-20 12:39:07,2026-06-20,12,6,Saturday,25,859,1.0,29.99,2.77408,32.76408,0.0,WRXCactus/GreyCropJacket/SizeXS,10009512,True,False,WhiteRoom & Cactus,Jacket/Coat,29.99,XS
2026-06-20 12:39:07,2026-06-20,12,6,Saturday,25,859,1.0,24.99,2.31158,27.30158,0.0,j crew/button down/navy strip/slim,10003664,True,False,J.Crew,Other,24.99,
2026-06-20 12:20:40,2026-06-20,12,6,Saturday,25,858,1.0,15.99,1.47908,17.46908,0.0,Madden NYC Beige Skirt XL,10008812,True,False,,Skirt,15.99,
2026-06-20 12:20:40,2026-06-20,12,6,Saturday,25,858,1.0,24.99,2.31158,27.30158,0.0,J Crew White Button-up Vest 12,10008949,True,False,,Top,24.99,
2026-06-19 18:56:12,2026-06-19,18,6,Friday,25,857,1.0,25.99,2.40408,28.39408,0.0,Sag Harbor Brown SS Top L,10009126,False,False,,Top,25.99,
2026-06-19 18:56:12,2026-06-19,18,6,Friday,25,857,1.0,32.99,3.05158,36.04158,0.0,Sweet Soul Y2K Baby Doll Top L,10008514,False,False,,Top,32.99,
2026-06-19 18:56:12,2026-06-19,18,6,Friday,25,857,1.0,27.99,2.58908,30.57908,0.0,Umgee Orange & Tan Romper / Size L,10007864,False,False,Umgee,Romper/Jumpsuit,27.99,L
2026-06-19 18:56:12,2026-06-19,18,6,Friday,25,857,1.0,23.99,2.21908,26.20908,0.0,Violet & Claire Peach SS Top L,10008828,False,False,,Top,23.99,
2026-06-19 18:36:51,2026-06-19,18,6,Friday,25,856,1.0,22.99,2.12658,25.11658,0.0,Nygard/BlklaceWhiTop/Size12,10006358,False,False,Nygard,Other,22.99,12
2026-06-19 18:36:51,2026-06-19,18,6,Friday,25,856,1.0,17.99,1.66408,19.65408,0.0,Intimately/YllwTop/SizeSP,10009508,False,False,Intimately,Other,17.99,S
2026-06-19 17:33:48,2026-06-19,17,6,Friday,25,855,1.0,21.99,2.03408,24.02408,0.0,NWT Espresso Gold/Grey Dress L,10007635,False,False,,Dress,21.99,
2026-06-19 17:33:48,2026-06-19,17,6,Friday,25,855,1.0,45.99,4.25408,50.24408,0.0,Armani NWT Purple Gray Dress / Size L,10004598,False,False,Armani Exchange,Dress,45.99,L
2026-06-19 17:33:48,2026-06-19,17,6,Friday,25,855,1.0,39.99,3.69908,43.68908,0.0,ChettaB/GreenBttnBeltDress/Size14,10008333,False,False,Chetta B,Dress,39.99,14
2026-06-19 16:38:31,2026-06-19,16,6,Friday,25,854,1.0,59.99,5.54908,65.53908,0.0,AW Bridal Floral Dress/Size 20,10003973,False,False,AW Bridal,Dress,59.99,20
2026-06-19 16:10:31,2026-06-19,16,6,Friday,25,853,1.0,34.99,3.23658,38.22658,0.0,Vintage LaBelle 90's Blue Dress L,10009472,False,False,,Dress,34.99,
2026-06-19 15:43:12,2026-06-19,15,6,Friday,25,852,1.0,36.99,3.42158,40.41158,0.0,Draper J NWT Orange Blouse / Size XS,10006540,False,False,Draper James,Top,36.99,XS
2026-06-19 14:35:34,2026-06-19,14,6,Friday,25,851,1.0,18.99,1.75658,20.74658,0.0,Kenar Blue Red Shorts / Size 6,10007576,False,False,Kenar,Shorts,18.99,6
2026-06-19 14:08:01,2026-06-19,14,6,Friday,25,850,1.0,14.99,1.38658,16.37658,0.0,Knight Orange Smokey T-Shirt M,10009481,False,False,,Top,14.99,
2026-06-19 14:08:01,2026-06-19,14,6,Friday,25,850,1.0,23.99,2.21908,26.20908,0.0,Fanatics Vols Hoodie Size L,10008825,False,False,,Top,23.99,L
2026-06-19 13:55:57,2026-06-19,13,6,Friday,25,849,1.0,21.99,2.03408,24.02408,0.0,Maroon Long Sleeve Crop,10004239,False,False,Kimchi Blue,Other,21.99,
2026-06-19 13:53:09,2026-06-19,13,6,Friday,25,848,1.0,13.95,1.29038,15.24038,0.0,Gilli Magenta SS Top L,10009394,False,False,,Top,13.95,
2026-06-19 13:53:09,2026-06-19,13,6,Friday,25,848,1.0,50.0,4.625,54.625,0.0,AMI Pink Leather Jacket L,10008893,False,False,,Jacket/Coat,50.0,
2026-06-19 13:53:09,2026-06-19,13,6,Friday,25,848,1.0,18.99,1.75658,20.74658,0.0,Sanctuary Pink Sleeveless Top Size L,10007270,False,False,,Top,18.99,L
2026-06-19 13:49:59,2026-06-19,13,6,Friday,25,847,1.0,26.99,2.49658,29.48658,0.0,"Kim Rogers Red, White Blue Skirt / Size 12",10005989,False,False,Kim Rogers,Skirt,26.99,12
2026-06-19 13:49:59,2026-06-19,13,6,Friday,25,847,1.0,21.99,2.03408,24.02408,0.0,BananaRep/PinkcoverShirt/SizeM,10008320,False,False,Banana Republic,Top,21.99,M
2026-06-19 13:49:59,2026-06-19,13,6,Friday,25,847,1.0,28.99,2.68158,31.67158,0.0,Lauren Jeans LS Buttondown / Size M,10004732,False,False,Lauren Ralph Lauren,Jeans/Pants,28.99,M
2026-06-19 13:49:59,2026-06-19,13,6,Friday,25,847,1.0,19.99,1.84908,21.83908,0.0,Prospect Ave Green Sleeveless XL,10009239,False,False,,Top,19.99,
2026-06-19 13:48:16,2026-06-19,13,6,Friday,25,846,1.0,22.0,2.035,24.035,0.0,SOLDSEPByJJ/BlkFlowPant/SizeL,10009323,False,False,by JJ,Jeans/Pants,22.0,L
2026-06-19 13:48:16,2026-06-19,13,6,Friday,25,846,1.0,24.0,2.22,26.22,0.0,SOLDSEPByJJ/BlkFlowShirt/SizeL,10009324,False,False,by JJ,Top,24.0,L
2026-06-19 13:25:08,2026-06-19,13,6,Friday,25,845,1.0,16.99,1.57158,18.56158,0.0,Black Rhinestone Multi Strand,10007340,True,False,Unknown,Other,16.99,
2026-06-19 12:57:33,2026-06-19,12,6,Friday,25,844,1.0,70.0,6.475,76.475,0.0,JustinBoots/BrownStitchBoots/Size8.5,10008295,False,False,Justin Boots,Shoes,70.0,8.5
2026-06-19 12:15:27,2026-06-19,12,6,Friday,25,843,1.0,42.99,3.97658,46.96658,0.0,Scully Charcoal Skirt Size M,10009495,True,False,,Skirt,42.99,M
2026-06-18 19:00:01,2026-06-18,19,6,Thursday,25,842,1.0,20.99,1.94158,22.93158,0.0,Altard State Black Tank Top L,10009010,False,False,,Top,20.99,
2026-06-18 19:00:01,2026-06-18,19,6,Thursday,25,842,1.0,18.99,1.75658,20.74658,0.0,New In Sage Green Skirt / Size M,10004955,False,False,New In,Skirt,18.99,M
2026-06-18 17:52:58,2026-06-18,17,6,Thursday,25,841,1.0,25.99,2.40408,28.39408,0.0,H&M Black SS Top S,10008616,False,False,,Top,25.99,
2026-06-18 17:52:58,2026-06-18,17,6,Thursday,25,841,1.0,22.99,2.12658,25.11658,0.0,Heirloom Ltd White SS Top S,10009146,False,False,,Top,22.99,
2026-06-18 16:58:10,2026-06-18,16,6,Thursday,25,840,1.0,18.99,1.75658,20.74658,0.0,Forever 21 Black Dress S,10008701,False,False,,Dress,18.99,
2026-06-18 16:08:40,2026-06-18,16,6,Thursday,25,839,1.0,45.99,4.25408,50.24408,0.0,CIO Yellow Purse,10007315,False,False,Cio,Accessories,45.99,
2026-06-18 15:42:57,2026-06-18,15,6,Thursday,25,838,1.0,27.99,2.58908,30.57908,0.0,Blush Orange & White Floral Shawl / Size M,10004753,False,False,Blush,Other,27.99,M
2026-06-18 15:11:51,2026-06-18,15,6,Thursday,25,837,1.0,19.99,1.84908,21.83908,0.0,Altard State Blue Ruffle Skirt S,10009052,False,False,,Skirt,19.99,
2026-06-18 15:11:51,2026-06-18,15,6,Thursday,25,837,1.0,18.99,1.75658,20.74658,0.0,Sim & Sam Navy/White Dress S,10009171,False,False,,Dress,18.99,
2026-06-18 15:11:51,2026-06-18,15,6,Thursday,25,837,1.0,28.99,2.68158,31.67158,0.0,Monteau Dress Beige Size S,10007228,False,False,,Dress,28.99,S
2026-06-18 15:10:11,2026-06-18,15,6,Thursday,25,836,1.0,22.0,2.035,24.035,0.0,Hyfve White Skirt / Size S,10008283,False,False,Hyfve,Skirt,22.0,S
2026-06-18 12:45:53,2026-06-18,12,6,Thursday,25,835,1.0,18.99,1.75658,20.74658,0.0,Mushkaby Siena Watercolor Top L,10009399,False,False,,Top,18.99,
2026-06-18 12:44:09,2026-06-18,12,6,Thursday,25,834,1.0,200.0,18.5,218.5,0.0,Desigual Colorful Green Coat 46,10009441,False,False,,Jacket/Coat,200.0,
2026-06-17 17:30:57,2026-06-17,17,6,Wednesday,25,833,1.0,26.99,2.49658,29.48658,0.0,TheSak/BlkSilverStitchBag,10008555,False,False,The Sak,Accessories,26.99,
2026-06-17 15:38:40,2026-06-17,15,6,Wednesday,25,832,1.0,65.0,6.0125,71.0125,0.0,Frye Embroidered  Boot/Size 5 1/2,10004244,False,False,Frye,Shoes,65.0,5
2026-06-17 13:44:42,2026-06-17,13,6,Wednesday,25,831,1.0,23.99,2.21908,26.20908,0.0,Brown Chic Vintage T Shirt Size S,10007155,False,False,,Top,23.99,S
2026-06-17 13:35:00,2026-06-17,13,6,Wednesday,25,830,1.0,9.995,0.92454,10.91954,9.995,Black Chifon Dress Size M,10008933,False,True,,Dress,19.99,M
2026-06-17 13:35:00,2026-06-17,13,6,Wednesday,25,830,1.0,27.99,2.58908,30.57908,0.0,Rock X Republic / Bluejeans / 10 / 13.96,10002581,False,True,Rock & Republic,Other,27.99,
2026-06-17 13:23:09,2026-06-17,13,6,Wednesday,25,829,1.0,14.99,1.38658,16.37658,0.0,Black Sheer Butterfly Mesh Top S,10009199,False,False,,Top,14.99,
2026-06-17 12:55:30,2026-06-17,12,6,Wednesday,25,828,1.0,45.99,4.25408,50.24408,0.0,leather metal studded belt,10006625,False,True,Unknown,Accessories,45.99,
2026-06-17 12:55:30,2026-06-17,12,6,Wednesday,25,828,1.0,11.995,1.10954,13.10454,11.995,NineWest/ Pink Multi-Pattern Jacket/Size XL,10004276,False,True,Nine West,Jacket/Coat,23.99,XL
2026-06-17 12:47:43,2026-06-17,12,6,Wednesday,25,827,1.0,22.99,2.12658,25.11658,0.0,Blue Rain Pink Pattern Halter Tank / SIze S,10005604,False,True,Blue Rain,Top,22.99,S
2026-06-17 12:47:43,2026-06-17,12,6,Wednesday,25,827,1.0,9.495,0.87829,10.37329,9.495,Style & Co Cream Pearl Vest,10009179,False,True,,Top,18.99,
2026-06-17 11:31:03,2026-06-17,11,6,Wednesday,25,826,1.0,11.99,1.10908,13.09908,0.0,Lily Bleu Yellow SS Top,10008667,False,False,,Top,11.99,
2026-06-14 17:16:43,2026-06-14,17,6,Sunday,24,825,1.0,29.99,2.77408,32.76408,0.0,Eye Candy Y2K Red PaisleyTop L,10009210,False,False,,Other,29.99,
2026-06-14 17:16:43,2026-06-14,17,6,Sunday,24,825,1.0,17.99,1.66408,19.65408,0.0,Unknown Burgundy Halter Top S,10008844,False,False,,Top,17.99,
2026-06-14 17:14:14,2026-06-14,17,6,Sunday,24,824,1.0,24.99,2.31158,27.30158,0.0,NaturalLife/SheerFlowerShirt/SizeXL,10008311,False,False,Natural Life,Top,24.99,XL
2026-06-14 16:46:01,2026-06-14,16,6,Sunday,24,823,1.0,23.99,2.21908,26.20908,0.0,Yellow Chic Vintage T Shirt Size S,10007150,False,False,,Top,23.99,S
2026-06-14 16:42:51,2026-06-14,16,6,Sunday,24,822,1.0,42.99,3.97658,46.96658,0.0,AbeltLabel/WhiGreenDress/SizeXS,10008584,False,False,Abel the Label,Dress,42.99,XS
2026-06-14 13:32:41,2026-06-14,13,6,Sunday,24,821,1.0,18.99,1.75658,20.74658,0.0,Max Studio Green SS Top S,10009235,False,False,,Top,18.99,
2026-06-14 12:58:55,2026-06-14,12,6,Sunday,24,819,1.0,15.99,1.47908,17.46908,0.0,Lohla sport checkered navy skirt/0,10007352,False,False,Lohla,Skirt,15.99,0
2026-06-14 12:58:55,2026-06-14,12,6,Sunday,24,819,1.0,21.99,2.03408,24.02408,0.0,Sadie & Sage Blush Overall Dress / Size S,10008410,False,False,Sadie & Sage,Dress,21.99,S
2026-06-14 12:58:55,2026-06-14,12,6,Sunday,24,819,1.0,21.99,2.03408,24.02408,0.0,Charlotte R Floral One Shoulder Dress / Size S,10007860,False,False,Charlotte Russe,Dress,21.99,S
2026-06-14 12:57:30,2026-06-14,12,6,Sunday,24,820,1.0,24.99,2.31158,27.30158,0.0,BetsyL/GrnAniprintJacket/Size16,10008362,False,False,Betsy Lauren,Jacket/Coat,24.99,16
2026-06-14 12:21:19,2026-06-14,12,6,Sunday,24,818,1.0,34.99,3.23658,38.22658,0.0,Fashion Nova Brown Overalls XL,10008912,False,False,,Top,34.99,
2026-06-14 12:21:19,2026-06-14,12,6,Sunday,24,818,1.0,14.99,1.38658,16.37658,0.0,Pink w Lemon Coverall OSFM,10008486,False,False,,Other,14.99,
2026-06-14 12:20:23,2026-06-14,12,6,Sunday,24,817,1.0,15.0,1.3875,16.3875,0.0,Altar'd State White/Pink LS Top S,10008236,False,False,,Top,15.0,
2026-06-14 12:20:23,2026-06-14,12,6,Sunday,24,817,1.0,33.99,3.14408,37.13408,0.0,Moon Collection Dress Brown Size S,10003463,False,False,Moon Collection,Dress,33.99,S
2026-06-14 12:20:23,2026-06-14,12,6,Sunday,24,817,1.0,23.99,2.21908,26.20908,0.0,Calvin Klein Beige Dress Size 4,10009004,False,False,,Dress,23.99,4
